Species
Streptomyces bottropensis
Verminephrobacter eiseniae
Xanthomonas bromi
Yersinia mollaretii
Vibrio ponticus
Zymomonas mobilis
Symbiobacterium thermophilum
Weissella viridescens
Weissella minor
Thermoanaerobacterium xylanolyticum
Xenorhabdus bovienii
Streptococcus urinalis
Succinatimonas hippei
Thermosynechococcus elongatus
Streptomyces griseus
Treponema saccharophilum
Streptomyces subrutilus
Yersinia similis
Weeksella virosa
Thermus scotoductus
Sutterella parvirubra
Turneriella parva
Streptomyces anulatus
Variovorax paradoxus
Tsukamurella tyrosinosolvens
Taylorella equigenitalis
Varibaculum cambriense
Thermodesulfovibrio yellowstonii
Thioalkalimicrobium aerophilum
Sulfitobacter pontiacus
Streptococcus salivarius
Thiorhodococcus drewsii
Thermodesulfovibrio aggregans
Yersinia aleksiciae
Thermotoga naphthophila
Syntrophomonas wolfei
Yersinia massiliensis
Xenorhabdus doucetiae
Streptococcus vestibularis
Thermoanaerobacter wiegelii
Vibrio rumoiensis
Streptomyces venezuelae
Tetrasphaera jenkinsii
Subdoligranulum variabile
Thermovirga lienii
Vibrio proteolyticus
Streptomyces nodosus
Vibrio azureus
Thermobifida fusca
Streptococcus thermophilus
Yersinia enterocolitica
Streptomyces lividans
Xanthomonas citri
Streptomyces decoyicus
Xanthomonas vesicatoria
Streptococcus pneumoniae
Streptomyces griseorubens
Streptomyces resistomycificus
Vibrio orientalis
Viridibacillus arvi
Tetrasphaera japonica
Thiorhodospira sibirica
Streptomyces curacoi
Xanthomonas pisi
Thalassospira profundimaris
Vibrio xuii
Xanthomonas hyacinthi
Xenorhabdus poinarii
Streptomyces longwoodensis
Thermoanaerobacter siderophilus
Streptomyces griseochromogenes
Thauera aminoaromatica
Vibrio shilonii
Wohlfahrtiimonas chitiniclastica
Streptococcus sobrinus
Streptomyces fulvissimus
Streptomyces pseudovenezuelae
Vibrio tubiashii
Sulfuricurvum kujiense
Weissella halotolerans
Xanthomonas perforans
Vibrio neptunius
Veillonella montpellierensis
Streptomyces fradiae
Thermomicrobium roseum
Vibrio owensii
Thermanaerovibrio acidaminovorans
Streptomyces corchorusii
Streptomyces bungoensis
Yersinia pekkanenii
Streptomonospora alba
Thermodesulfobium narugense
Thiomicrospira crunogena
Thermoanaerobacter kivui
Zunongwangia profunda
Streptomyces variegatus
Thiomonas arsenitoxydans
Streptomyces cellostaticus
Streptomyces katrae
Thiocapsa marina
Thioalkalivibrio nitratireducens
Streptomyces lydicus
Vibrio campbellii
Xanthomonas vasicola
Streptomyces parvulus
Thermotoga petrophila
Vibrio mimicus
Thermoanaerobacter brockii
Streptomyces collinus
Thiobacillus denitrificans
Variovorax boronicumulans
Streptococcus porcinus
Streptomyces ciscaucasicus
Trueperella pyogenes
Streptomyces chattanoogensis
Thiothrix nivea
Viridibacillus arenosi
Thalassomonas viridans
Yersinia pseudotuberculosis
Streptomyces mutabilis
Sulfurihydrogenibium azorense
Thermus oshimai
Streptomyces noursei
Xanthomonas axonopodis
Terriglobus saanensis
Tsukamurella pulmonis
Streptomyces scabiei
Sulfurospirillum halorespirans
Streptomyces olivochromogenes
Thioalkalivibrio paradoxus
Streptococcus sinensis
Tatumella ptyseos
Thermosediminibacter oceani
Streptomyces qinglanensis
Streptomyces europaeiscabiei
Thermosipho melanesiensis
Vibrio ezurae
Xanthomonas hortorum
Streptomyces turgidiscabies
Tsukamurella paurometabola
Tetrasphaera australiensis
Thermocrinis ruber
Sulfurospirillum deleyianum
Streptomyces ambofaciens
Sulfurimonas autotrophica
Vibrio breoganii
Wolinella succinogenes
Streptococcus pyogenes
Thauera linaloolentis
Xanthomonas albilineans
Thiomonas bhubaneswarensis
Thermovibrio ammonificans
Yersinia pestis
Yersinia intermedia
Streptomyces avermitilis
Vibrio variabilis
Streptococcus uberis
Thioalkalivibrio versutus
Yersinia aldovae
Xanthomonas campestris
Streptomyces xiamenensis
Vibrio caribbeanicus
Vibrio ordalii
Sutterella wadsworthensis
Thermodesulfatator indicus
Virgibacillus pantothenticus
Streptomyces afghaniensis
Vibrio harveyi
Thermincola ferriacetica
Thermoanaerobacter italicus
Vibrio mediterranei
Thermotoga neapolitana
Streptomyces auratus
Vibrio coralliilyticus
Thalassospira xiamenensis
Yersinia bercovieri
Xylanimonas cellulosilytica
Weissella cibaria
Vibrio sinaloensis
Vibrio splendidus
Syntrophobotulus glycolicus
Streptomyces vietnamensis
Xenorhabdus griffiniae
Yersinia rohdei
Streptomyces lincolnensis
Yersinia kristensenii
Thiocystis violascens
Vibrio scophthalmi
Streptococcus pseudoporcinus
Streptomyces regensis
Weissella confusa
Streptococcus pseudopneumoniae
Streptomyces virginiae
Truepera radiovictrix
Sulfurovum lithotrophicum
Streptomyces griseoruber
Sulfuricella denitrificans
Xylella fastidiosa
Streptococcus suis
Thermobrachium celere
Vibrio fluvialis
Vibrio brasiliensis
Thermobacillus composti
Trabulsiella guamensis
Verrucosispora maris
Sulfurospirillum barnesii
Thalassospira tepidiphila
Thermoanaerobacter ethanolicus
Vibrio halioticoli
Streptomyces purpurogeneiscleroticus
Streptomyces vitaminophilus
Vibrio anguillarum
Yersinia ruckeri
Streptomyces glaucescens
Thermosinus carboxydivorans
Turicella otitidis
Treponema brennaborense
Streptosporangium roseum
Zobellia galactanivorans
Streptomyces clavuligerus
Thermoanaerobacter pseudethanolicus
Veillonella atypica
Streptomyces coelicoflavus
Syntrophomonas zehnderi
Thermocrinis albus
Xenorhabdus cabanillasii
